restaurant_name,name_id
McDonald's,1342
McDonald's,1343
Acai Paradise,1344
BURGER KING,1345
Carl's Junior,1346
Taco Bell,1347
McDonald's,1348
BURGER KING,1349
McDonald's,1350
Jack in The Box,1351
BURGER KING,1352
McDonald's,1353
Carl's Junior,1354
KFC Nogales,1355
Jack in The Box,1356
Paricutin,1357
McDonald's,1358
Panda Express,1359
Wendy's,1360
McDonald's,1361
Taco Bell,1362
Jack in The Box,1363
Manny's Vacuero Burgers,1364
Culvers,1365
Buffalo Wild Wings,1366
143 Street Tacos,1367
Taco Bell,1368
Wendy's,1369
KFC Sierra Vista,1370
Arby's,1371
McDonald's,1372
It's Just Wings,1373
Carl's Junior,1374
Jack in The Box,1375
Popeyes,1376
Filibertos,1377
BURGER KING,1378
BURGER KING,1379
McDonald's,1380
Panda Express,1381
Popeyes,1382
Taco Bell,1383
Arby's,1384
McDonald's,1385
KFC Green Valley,1386
Arby's,1387
Arby's,1388
BURGER KING,1389
Taco Bell,1390
Popeyes,1391
Culver's,1392
Carl's Junior,1393
Rigoberto's Mexican Food,1394
KFC Benson,1395
Taco Bell,1396
McDonald's,1397
Jack in The Box,1398
Wendy's,1399
BURGER KING,1400
Adolfo's Taco Shop,1401
Roadrunner Markets,1402
McDonald's,1403
Arby's,1404
Taco Bell,1405
Panda Express,1406
Fito's Taco Shop,1407
Taco Bell,1408
Popeyes,1409
Panda Express,1410
BURGER KING,1411
Freddy's Frozen Custurd & Steakburgers,1412
Taco Bell,1413
Baggin's Gourmet Sandwiches,1414
Arby's,1415
Carl's Junior,1416
McDonald's,1417
A&W,1418
Chick-fil-A,1419
Taco Bell,1420
Cinnabon Pilot Travel Center-Tucson,1421
Juice IT Up!,1422
Jack in The Box,1423
Eegee's,1424
Carl's Junior,1425
Wendy's,1426
McDonald's,1427
Acai Paradise,1428
Chickenuevo,1429
McDonald's,1430
Yokohama Asian Express,1431
Jack in The Box,1432
Arby's,1433
BURGER KING,1434
Carl's Junior,1435
Kolsrud Fast Food,1436
Taco Bell,1437
BURGER KING,1438
Carl's Junior,1439
Taco Bell,1440
McDonald's,1441
BURGER KING,1442
BURGER KING,1443
McDonald's,1444
Jack in The Box,1445
McDonald's,1446
KFC Nogales,1447
Jack in The Box,1448
Paricutin,1449
McDonald's,1450
Carl's Junior,1451
Panda Express,1452
McDonald's,1453
Taco Bell,1454
Jack in The Box,1455
Culvers,1456
Buffalo Wild Wings,1457
Taco Bell,1458
It's Just Wings,1459
Carl's Junior,1460
Arby's,1461
McDonald's,1462
Wendy's,1463
KFC Sierra Vista,1464
143 Street Tacos,1465
BURGER KING,1466
Jack in The Box,1467
Panda Express,1468
Filibertos,1469
McDonald's,1470
Wendy's,1471
Popeyes,1472
BURGER KING,1473
Taco Bell,1474
Popeyes,1475
Manny's Vacuero Burgers,1476
Laredo Taco Company,1477
McDonald's,1478
Wienerschnitzel,1479
Lokos Snack,1480
San Eli Supermarket,1481
McDonald's,1482
Jack in The Box,1483
KFC Benson,1484
Taco Bell,1485
McDonald's,1486
Wendy's,1487
Adolfo's Taco Shop,1488
BURGER KING,1489
Popeyes,1490
Arby's,1491
McDonald's,1492
Wendy's,1493
Cinnabon,1494
Coco Bongo,1495
Burro Time To Go,1496
McDonald's,1497
Arby's,1498
KFC Green Valley,1499
Pizza Properties,1500
BURGER KING,1501
Taco Bell,1502
McDonald's,1503
McDonald's,1504
Carl's Junior,1505
Carl's Junior,1506
Good Burgers & Wings,1507
Big Boy Concessions Mission Valley,1508
Hamburger Hut,1509
McDonald's,1510
Big Boy Concession,1511
Panda Express,1512
Virginia's Gorditas Maiz Harina,1513
McDonald's,1514
Taco Bell,1515
BURGER KING,1516
McDonald's,1517
KFC,1518
Taco Bell,1519
BURGER KING,1520
Ferny's Barbacoa,1521
KFC El Paso,1522
Wendy's,1523
Long John Silver's,1524
Auntie Anne's Eastlake Marketplace Center,1525
Birrierías Jaramillo,1526
KFC El Paso,1527
BURGER KING,1528
Chick-fil-A,1529
Texas Street Cantina Grill,1530
Arby's,1531
BURGER KING,1532
Laredo Taco Company,1533
BURGER KING,1534
Carl's Junior,1535
Taco Bell,1536
McDonald's,1537
Laredo Taco Company,1538
McDonald's,1539
BURGER KING,1540
McDonald's,1541
Wendy's,1542
Cinnabon,1543
McDonald's,1544
Wienerschnitzel,1545
Lokos Snack,1546
San Eli Supermarket,1547
McDonald's,1548
Popeyes,1549
Coco Bongo,1550
McDonald's,1551
Taco Bell,1552
Pizza Properties,1553
BURGER KING,1554
Jack in The Box,1555
Burro Time To Go,1556
McDonald's,1557
Carl's Junior,1558
Taco Bell,1559
McDonald's,1560
Culvers,1561
BURGER KING,1562
Jack in The Box,1563
McDonald's,1564
Buffalo Wild Wings,1565
Taco Bell,1566
It's Just Wings,1567
Carl's Junior,1568
Good Burgers & Wings,1569
Big Boy Concessions Mission Valley,1570
BURGER KING,1571
Carl's Junior,1572
Hamburger Hut,1573
McDonald's,1574
Panda Express,1575
Arby's,1576
McDonald's,1577
KFC Sierra Vista,1578
Wendy's,1579
Jack in The Box,1580
McDonald's,1581
143 Street Tacos,1582
Filibertos,1583
Auntie Anne's Eastlake Marketplace Center,1584
KFC El Paso,1585
Panda Express,1586
McDonald's,1587
McDonald's,1588
BURGER KING,1589
BURGER KING,1590
Popeyes,1591
Panda Express,1592
Taco Bell,1593
McDonald's,1594
Ferny's Barbacoa,1595
KFC El Paso,1596
Taco Bell,1597
Wendy's,1598
Long John Silver's,1599
Birrierías Jaramillo,1600
BURGER KING,1601
Popeyes,1602
Wendy's,1603
KFC Nogales,1604
Jack in The Box,1605
McDonald's,1606
Panda Express,1607
Paricutin,1608
Carl's Junior,1609
BURGER KING,1610
Wendy's,1611
Taco Bell,1612
Popeyes,1613
Virginia's Gorditas Maiz Harina,1614
Big Boy Concession,1615
Taco Bell,1616
Super Cocina Express,1617
Hamburger Inn #2,1618
McDonald's,1619
KFC,1620
Taco Bell,1621
BURGER KING,1622
McDonald's,1623
Five Guys,1624
Jack in The Box,1625
Taco Bell,1626
McDonald's,1627
Arby's,1628
Laredo Taco Company,1629
Laredo Taco Company,1630
McDonald's,1631
McDonald's,1632
Wendy's,1633
Cinnabon,1634
McDonald's,1635
Laredo Taco Company,1636
Wienerschnitzel,1637
Lokos Snack,1638
San Eli Supermarket,1639
Popeyes,1640
Coco Bongo,1641
Pizza Properties,1642
McDonald's,1643
BURGER KING,1644
Burro Time To Go,1645
McDonald's,1646
Carl's Junior,1647
Taco Bell,1648
McDonald's,1649
Carl's Junior,1650
Big Boy Concessions Mission Valley,1651
Popeyes,1652
Panda Express,1653
Good Burgers & Wings,1654
McDonald's,1655
Taco Bell,1656
BURGER KING,1657
Auntie Anne's Eastlake Marketplace Center,1658
BURGER KING,1659
Hamburger Hut,1660
Wendy's,1661
KFC El Paso,1662
BURGER KING,1663
McDonald's,1664
Carl's Junior,1665
Taco Bell,1666
McDonald's,1667
Panda Express,1668
McDonald's,1669
BURGER KING,1670
Taco Bell,1671
Wendy's,1672
Ferny's Barbacoa,1673
KFC El Paso,1674
Long John Silver's,1675
Wendy's,1676
Birrierías Jaramillo,1677
Five Guys,1678
Jack in The Box,1679
McDonald's,1680
Taco Bell,1681
Taco Bell,1682
Arby's,1683
Super Cocina Express,1684
McDonald's,1685
Hamburger Inn #2,1686
Chick-fil-A,1687
Corner Bakery Cafe,1688
Arby's,1689
McDonald's,1690
Hamburger Inn,1691
Wienerschnitzel,1692
Fast Lane Burgers,1693
Big Boy,1694
Hamburger House,1695
Virginia's Gorditas Maiz Harina,1696
Big Boy Concession,1697
Carl's Junior,1698
KFC,1699
Taco Bell,1700
McDonald's,1701
BURGER KING,1702
Wendy's,1703
Popeyes,1704
Panda Express,1705
Jack in The Box,1706
Tutu's Burgers,1707
Long John Silver's,1708
McDonald's,1709
McDonald's,1710
McDonald's,1711
Buffalo Wild Wings,1712
It's Just Wings,1713
BURGER KING,1714
Texas Street Cantina Grill,1715
Taco Bell,1716
Corner Bakery Cafe,1717
Popeyes,1718
BURGER KING,1719
Wendy's,1720
Laredo Taco Company,1721
Laredo Taco Company,1722
McDonald's,1723
Laredo Taco Company,1724
McDonald's,1725
Wendy's,1726
Cinnabon,1727
Las Comadres Comidas Caseras,1728
Chick-fil-A,1729
McDonald's,1730
KFC Eagle Pass,1731
Long John Silver's,1732
Taco Bell,1733
McDonald's,1734
McDonald's,1735
BURGER KING,1736
Laredo Taco Company,1737
It's Just Wings,1738
Popeyes,1739
Panda Express,1740
Wendy's,1741
Peter Rabbits Fast Food,1742
Peter Rabbits Fast Food,1743
BURGER KING,1744
McDonald's,1745
Laredo Taco Company,1746
Laredo Taco Company,1747
Peter Rabbit's Fast Food,1748
Golden Chick,1749
A&W,1750
KFC Del Rio,1751
Laredo Taco Company,1752
McDonald's,1753
Taco Bell,1754
BURGER KING,1755
McDonald's,1756
BURGER KING,1757
Panda Express,1758
Chick-fil-A,1759
Wendy's,1760
Jack in The Box,1761
It's Just Wings,1762
McDonald's,1763
Auntie Anne's the Outlet Shoppes at Laredo,1764
Cinnabon the Outlet Shoppes at Laredo,1765
Border Dogz,1766
Laredo Taco Company,1767
Taco Bell,1768
BURGER KING,1769
Popeyes,1770
ALA Burgers,1771
McDonald's,1772
Laredo Taco Company,1773
Jack in The Box,1774
Wendy's,1775
Laredo Taco Company,1776
McDonald's,1777
Taco Bell,1778
BURGER KING,1779
McDonald's,1780
Popeyes,1781
McDonald's,1782
Laredo Taco Company,1783
Laredo Taco Company,1784
Laredo Taco Company,1785
Glass Kitchen,1786
BURGER KING,1787
KFC Laredo,1788
Laredo Taco Company,1789
Taco Bell,1790
Lilia's Stand,1791
BURGER KING,1792
McDonald's,1793
Wendy's,1794
Popeyes,1795
Popeyes,1796
Chick-fil-A,1797
Chick-fil-A,1798
It's Just Wings,1799
Laredo Taco Company,1800
McDonald's,1801
BURGER KING,1802
Popeyes,1803
Auntie Anne's Mall Del Norte,1804
Chinese Gourmet Express,1805
Long John Silver's,1806
BURGER KING,1807
Mike's Burgers to Go,1808
Laredo Taco Company,1809
Buffalo Wild Wings,1810
Stars Drive-In Palmview,1811
Laredo Taco Company,1812
Laredo Taco Company,1813
Las Comadres Comidas Caseras,1814
McDonald's,1815
Chick-fil-A,1816
Laredo Taco Company,1817
KFC Eagle Pass,1818
Long John Silver's,1819
McDonald's,1820
Taco Bell,1821
BURGER KING,1822
McDonald's,1823
It's Just Wings,1824
Panda Express,1825
Popeyes,1826
Wendy's,1827
Peter Rabbits Fast Food,1828
Peter Rabbits Fast Food,1829
Laredo Taco Company,1830
McDonald's,1831
BURGER KING,1832
Laredo Taco Company,1833
Laredo Taco Company,1834
McDonald's,1835
McDonald's,1836
Laredo Taco Company,1837
Peter Rabbit's Fast Food,1838
Laredo Taco Company,1839
Auntie Anne's the Outlet Shoppes at Laredo,1840
Cinnabon the Outlet Shoppes at Laredo,1841
Border Dogz,1842
Taco Bell,1843
BURGER KING,1844
McDonald's,1845
Popeyes,1846
Laredo Taco Company,1847
Jack in The Box,1848
ALA Burgers,1849
BURGER KING,1850
McDonald's,1851
Laredo Taco Company,1852
McDonald's,1853
Taco Bell,1854
Wendy's,1855
Laredo Taco Company,1856
Popeyes,1857
Laredo Taco Company,1858
KFC Laredo,1859
Glass Kitchen,1860
BURGER KING,1861
Popeyes,1862
Laredo Taco Company,1863
Lilia's Stand,1864
Laredo Taco Company,1865
Taco Bell,1866
BURGER KING,1867
McDonald's,1868
Wendy's,1869
Popeyes,1870
BURGER KING,1871
Chick-fil-A,1872
Chick-fil-A,1873
Popeyes,1874
Laredo Taco Company,1875
It's Just Wings,1876
Stars Drive-In Palmview,1877
McDonald's,1878
Mike's Burgers to Go,1879
Auntie Anne's Mall Del Norte,1880
Chinese Gourmet Express,1881
Long John Silver's,1882
BURGER KING,1883
Laredo Taco Company,1884
McDonald's,1885
KFC Laredo,1886
Jack in The Box,1887
Buffalo Wild Wings,1888
BURGER KING,1889
BURGER KING,1890
Jack in The Box,1891
Wendy's,1892
Popeyes,1893
McDonald's,1894
McDonald's,1895
Wendy's,1896
BURGER KING,1897
Laredo Taco Company,1898
Laredo Taco Company,1899
Laredo Taco Company,1900
Richie's Burgers,1901
Laredo Taco Company,1902
Jack in The Box,1903
Carl's Junior,1904
Laredo Taco Company,1905
Chick-fil-A,1906
Auntie Anne's,1907
McDonald's,1908
Laredo Taco Company,1909
Taco Bell,1910
McDonald's,1911
Laredo Taco Company,1912
Jack in The Box,1913
McDonald's,1914
BURGER KING,1915
BURGER KING,1916
Laredo Taco Company,1917
McDonald's,1918
Laredo Taco Company,1919
Jack in The Box,1920
Auntie Anne's the Outlet Shoppes at Laredo,1921
Cinnabon the Outlet Shoppes at Laredo,1922
Border Dogz,1923
BURGER KING,1924
Laredo Taco Company,1925
McDonald's,1926
Taco Bell,1927
BURGER KING,1928
Popeyes,1929
ALA Burgers,1930
Laredo Taco Company,1931
Laredo Taco Company,1932
Taco Bell,1933
McDonald's,1934
Wendy's,1935
KFC Laredo,1936
Popeyes,1937
Laredo Taco Company,1938
Popeyes,1939
Laredo Taco Company,1940
Glass Kitchen,1941
Laredo Taco Company,1942
BURGER KING,1943
Lilia's Stand,1944
Laredo Taco Company,1945
Taco Bell,1946
Laredo Taco Company,1947
BURGER KING,1948
Popeyes,1949
BURGER KING,1950
McDonald's,1951
Wendy's,1952
Popeyes,1953
Stars Drive-In Palmview,1954
Chick-fil-A,1955
Chick-fil-A,1956
Mike's Burgers to Go,1957
McDonald's,1958
It's Just Wings,1959
KFC Laredo,1960
Laredo Taco Company,1961
Jack in The Box,1962
McDonald's,1963
Laredo Taco Company,1964
Auntie Anne's Mall Del Norte,1965
Chinese Gourmet Express,1966
Long John Silver's,1967
BURGER KING,1968
BURGER KING,1969
Buffalo Wild Wings,1970
Laredo Taco Company,1971
Richie's Burgers,1972
Wendy's,1973
BURGER KING,1974
Jack in The Box,1975
Laredo Taco Company,1976
Jack in The Box,1977
McDonald's,1978
McDonald's,1979
Chick-fil-A,1980
Pino Burger,1981
Taco Bell,1982
Popeyes,1983
Laredo Taco Company,1984
Laredo Taco Company,1985
Laredo Taco Company,1986
BURGER KING,1987
McDonald's,1988
Wendy's,1989
Laredo Taco Company,1990
Popeyes,1991
Carl's Junior,1992
Laredo Taco Company,1993
Auntie Anne's,1994
Laredo Taco Company,1995
Laredo Taco Company,1996
Chick-fil-A,1997
McDonald's,1998
Panda Express,1999
Wendy's,2000
Laredo Taco Company,2001
Popeyes,2002
Jack in The Box,2003
Wendy's,2004
Five Guys,2005
BURGER KING,2006
KFC Laredo,2007
McDonald's,2008
Popeyes,2009
Jack in The Box,2010
McDonald's,2011
McDonald's,2012
Laredo Taco Company,2013
BURGER KING,2014
BURGER KING,2015
Laredo Taco Company,2016
Laredo Taco Company,2017
Laredo Taco Company,2018
Laredo Taco Company,2019
Laredo Taco Company,2020
McDonald's,2021
Laredo Taco Company,2022
Jack in The Box,2023
BURGER KING,2024
McDonald's,2025
Auntie Anne's the Outlet Shoppes at Laredo,2026
Cinnabon the Outlet Shoppes at Laredo,2027
Border Dogz,2028
Laredo Taco Company,2029
Taco Bell,2030
BURGER KING,2031
Popeyes,2032
ALA Burgers,2033
Laredo Taco Company,2034
KFC Laredo,2035
Taco Bell,2036
Laredo Taco Company,2037
McDonald's,2038
Wendy's,2039
Popeyes,2040
BURGER KING,2041
Popeyes,2042
Glass Kitchen,2043
Laredo Taco Company,2044
H-E-B Plus!,2045
McDonald's,2046
Taco Bell,2047
Laredo Taco Company,2048
BURGER KING,2049
Wendy's,2050
Lilia's Stand,2051
Chick-fil-A,2052
BURGER KING,2053
Jack in The Box,2054
Popeyes,2055
Laredo Taco Company,2056
Stars Drive-In Palmview,2057
Laredo Taco Company,2058
It's Just Wings,2059
Taco Bell,2060
McDonald's,2061
Jack in The Box,2062
KFC Laredo,2063
BURGER KING,2064
McDonald's,2065
Wendy's,2066
Mike's Burgers to Go,2067
Laredo Taco Company,2068
Popeyes,2069
Chick-fil-A,2070
Chick-fil-A,2071
It's Just Wings,2072
Laredo Taco Company,2073
Richie's Burgers,2074
McDonald's,2075
BURGER KING,2076
Auntie Anne's Mall Del Norte,2077
Chinese Gourmet Express,2078
Long John Silver's,2079
BURGER KING,2080
Pino Burger,2081
Wendy's,2082
McDonald's,2083
Buffalo Wild Wings,2084
Laredo Taco Company,2085
Jack in The Box,2086
Taco Bell,2087
Chick-fil-A,2088
Laredo Taco Company,2089
Laredo Taco Company,2090
BURGER KING,2091
Jack in The Box,2092
Laredo Taco Company,2093
Laredo Taco Company,2094
Popeyes,2095
McDonald's,2096
Laredo Taco Company,2097
Laredo Taco Company,2098
Popeyes,2099
Chick-fil-A,2100
Popeyes,2101
McDonald's,2102
Laredo Taco Company,2103
Jack in The Box,2104
McDonald's,2105
BURGER KING,2106
BURGER KING,2107
Laredo Taco Company,2108
Laredo Taco Company,2109
McDonald's,2110
Laredo Taco Company,2111
Laredo Taco Company,2112
Laredo Taco Company,2113
BURGER KING,2114
H-E-B Plus!,2115
McDonald's,2116
Taco Bell,2117
Wendy's,2118
Chick-fil-A,2119
Jack in The Box,2120
It's Just Wings,2121
Laredo Taco Company,2122
Laredo Taco Company,2123
McDonald's,2124
Laredo Taco Company,2125
Jack in The Box,2126
BURGER KING,2127
McDonald's,2128
Laredo Taco Company,2129
Laredo Taco Company,2130
Auntie Anne's the Outlet Shoppes at Laredo,2131
Cinnabon the Outlet Shoppes at Laredo,2132
Border Dogz,2133
KFC Laredo,2134
Taco Bell,2135
BURGER KING,2136
Popeyes,2137
Popeyes,2138
Laredo Taco Company,2139
ALA Burgers,2140
Taco Bell,2141
Laredo Taco Company,2142
McDonald's,2143
Wendy's,2144
Glass Kitchen,2145
Popeyes,2146
Laredo Taco Company,2147
Laredo Taco Company,2148
Laredo Taco Company,2149
BURGER KING,2150
Popeyes,2151
Stars Drive-In Palmview,2152
Lilia's Stand,2153
BURGER KING,2154
Jack in The Box,2155
McDonald's,2156
KFC Laredo,2157
Laredo Taco Company,2158
Laredo Taco Company,2159
Mike's Burgers to Go,2160
Pino Burger,2161
Taco Bell,2162
Laredo Taco Company,2163
Richie's Burgers,2164
BURGER KING,2165
McDonald's,2166
Wendy's,2167
Popeyes,2168
Chick-fil-A,2169
Laredo Taco Company,2170
BURGER KING,2171
Chick-fil-A,2172
Laredo Taco Company,2173
Wendy's,2174
Laredo Taco Company,2175
It's Just Wings,2176
McDonald's,2177
Popeyes,2178
McDonald's,2179
Auntie Anne's Mall Del Norte,2180
Chinese Gourmet Express,2181
Long John Silver's,2182
BURGER KING,2183
Taco Bell,2184
Laredo Taco Company,2185
Laredo Taco Company,2186
Jack in The Box,2187
Popeyes,2188
Chick-fil-A,2189
Chick-fil-A,2190
McDonald's,2191
Panda Express,2192
Laredo Taco Company,2193
Wendy's,2194
Buffalo Wild Wings,2195
BURGER KING,2196
Jack in The Box,2197
McDonald's,2198
Laredo Taco Company,2199
Laredo Taco Company,2200
Jack in The Box,2201
McDonald's,2202
Golden Chick,2203
Jack in The Box,2204
McDonald's,2205
BURGER KING,2206
BURGER KING,2207
Laredo Taco Company,2208
Laredo Taco Company,2209
Laredo Taco Company,2210
Laredo Taco Company,2211
BURGER KING,2212
H-E-B Plus!,2213
McDonald's,2214
Taco Bell,2215
Wendy's,2216
Jack in The Box,2217
Chick-fil-A,2218
It's Just Wings,2219
McDonald's,2220
Laredo Taco Company,2221
Laredo Taco Company,2222
Laredo Taco Company,2223
McDonald's,2224
Golden Chick,2225
BURGER KING,2226
Golden Chick,2227
McDonald's,2228
Laredo Taco Company,2229
Laredo Taco Company,2230
Jack in The Box,2231
BURGER KING,2232
Laredo Taco Company,2233
Laredo Taco Company,2234
The Playboy's Drive Thru,2235
Pollito Grill,2236
Laredo Taco Company,2237
KFC,2238
U & I Drive-Thru,2239
La Calle Del Taco,2240
McDonald's,2241
Laredo Taco Company,2242
Jack in The Box,2243
Luau Drive Inn,2244
BURGER KING,2245
Laredo Taco Company,2246
Jack in The Box,2247
Stars Restaurant,2248
Long John Silver's,2249
Laredo Taco Company,2250
KFC Mission,2251
BURGER KING,2252
Laredo Taco Company,2253
Laredo Taco Company,2254
Laredo Taco Company,2255
Laredo Taco Company,2256
McDonald's,2257
Casa Del Taco,2258
McDonald's,2259
Stars Drive-In of Hilalgo,2260
Taco Palenque Mission,2261
It's Just Wings,2262
Panda Express,2263
Xquinkles Snack Land,2264
Laredo Taco Company,2265
Chick-fil-A,2266
Chick-fil-A,2267
McDonald's,2268
Panda Express,2269
Wendy's,2270
Jack in The Box,2271
Taco Bell,2272
BURGER KING,2273
Laredo Taco Company,2274
BurgerFi,2275
Cruisin-Burgers,2276
BurgerFi,2277
Laredo Taco Company,2278
Laredo Taco Company,2279
Laredo Taco Company,2280
Five Guys,2281
KFC Alton,2282
Laredo Taco Company,2283
Golden Chick,2284
McDonald's,2285
Laredo Taco Company,2286
Stars Drive-In,2287
Small Cakes,2288
Laredo Taco Company,2289
Thai Express,2290
Laredo Taco Company,2291
Jack in The Box,2292
McDonald's,2293
Laredo Taco Company,2294
Laredo Taco Company,2295
Laredo Taco Company,2296
Cinnabon,2297
Five Mile Wings,2298
The Hot Dog Place,2299
Jack in The Box,2300
McDonald's,2301
BURGER KING,2302
BURGER KING,2303
Laredo Taco Company,2304
Laredo Taco Company,2305
Laredo Taco Company,2306
Laredo Taco Company,2307
Jack in The Box,2308
BURGER KING,2309
It's Just Wings,2310
McDonald's,2311
H-E-B Plus!,2312
Wendy's,2313
Taco Bell,2314
Chick-fil-A,2315
Laredo Taco Company,2316
Laredo Taco Company,2317
McDonald's,2318
Golden Chick,2319
BURGER KING,2320
Golden Chick,2321
McDonald's,2322
Laredo Taco Company,2323
Laredo Taco Company,2324
Jack in The Box,2325
BURGER KING,2326
Jack in The Box,2327
Laredo Taco Company,2328
Laredo Taco Company,2329
BURGER KING,2330
Laredo Taco Company,2331
Laredo Taco Company,2332
The Playboy's Drive Thru,2333
Laredo Taco Company,2334
La Calle Del Taco,2335
McDonald's,2336
KFC,2337
Laredo Taco Company,2338
Stars Drive-In of Hilalgo,2339
U & I Drive-Thru,2340
Jack in The Box,2341
Luau Drive Inn,2342
Pollito Grill,2343
Laredo Taco Company,2344
Stars Restaurant,2345
KFC Mission,2346
Laredo Taco Company,2347
Laredo Taco Company,2348
Long John Silver's,2349
BURGER KING,2350
BURGER KING,2351
McDonald's,2352
McDonald's,2353
Taco Palenque Mission,2354
It's Just Wings,2355
Casa Del Taco,2356
Panda Express,2357
Chick-fil-A,2358
Wendy's,2359
Laredo Taco Company,2360
Laredo Taco Company,2361
Xquinkles Snack Land,2362
BurgerFi,2363
Laredo Taco Company,2364
Taco Bell,2365
Laredo Taco Company,2366
BurgerFi,2367
Cruisin-Burgers,2368
Five Guys,2369
Laredo Taco Company,2370
Laredo Taco Company,2371
Laredo Taco Company,2372
Chick-fil-A,2373
Laredo Taco Company,2374
McDonald's,2375
Panda Express,2376
Jack in The Box,2377
Small Cakes,2378
Laredo Taco Company,2379
Stars Drive-In,2380
Thai Express,2381
Laredo Taco Company,2382
Laredo Taco Company,2383
Jack in The Box,2384
Las Milpas Burgers,2385
Jack in The Box,2386
Cinnabon,2387
The Hot Dog Place,2388
McDonald's,2389
Steak Escape,2390
McDonald's,2391
Chick-fil-A,2392
McDonald's,2393
Laredo Taco Company,2394
